Group,SlideName,ResponseId,GroundTruth,ModelPrediction,Q_pred_1,Q_confidence_1,Q_pred_2,Q_confidence_2,Q_saliency,Q_region,Q_pred,background_1,background_2,feedback_1,feedback_2,feedback_3,feedback_4,Q1_isTruePred,Q2_isTruePred,AI_isTruePred,prediction_improvement,confidence_improvement
xai,AngelmanSlide92,R_Gb31EGbfo0tfhDp,Angelman syndrome,Angelman syndrome,Angelman syndrome,0,Angelman syndrome,2,-2,-2,2,> 10 years,Academic medical or research center,I did not find the map and region scores at all helpful. ,Yes,"Kabuki syndrome,Williams syndrome","eyebrows, nose, eyes",1,1,1,0,2
xai,AngelmanSlide92,R_GQhqyksHxIl30sk,Angelman syndrome,Angelman syndrome,Angelman syndrome,2,Angelman syndrome,2,1,0,0,> 10 years,Academic medical or research center,not sure how to use this tool,Yes,,not sure,1,1,1,0,0
xai,AngelmanSlide92,R_GCsJa0KJ770qP4Z,Angelman syndrome,Angelman syndrome,Angelman syndrome,-1,Angelman syndrome,1,1,1,1,5 to 10 years,Academic medical or research center,,,,,1,1,1,0,2
xai,AngelmanSlide92,R_GE5bfiKBLCe9di7,Angelman syndrome,Angelman syndrome,Angelman syndrome,-2,Angelman syndrome,2,2,2,2,> 10 years,Academic medical or research center,,No,,,1,1,1,0,4
xai,AngelmanSlide92,R_GGrm1vliCilYvFG,Angelman syndrome,Angelman syndrome,22q11.2 deletion syndrome,0,Angelman syndrome,0,0,0,0,> 10 years,Academic medical or research center,My first thought is I hope I don't mess up your survey by being a poor research participant I really did not understand the AI diagrams and pictures either I recognize the condition immediately stage with that diagnosis or if the AI tool disagreed I reduced my confidence level and if this was the real world it would make me pause and reconsider am I really sure this is the diagnosis which as for the various boxes and diagrams they meant nothing to me,Yes,,,0,1,1,1,0
xai,AngelmanSlide92,R_GM560ttQFtofeYK,Angelman syndrome,Angelman syndrome,22q11.2 deletion syndrome,1,Angelman syndrome,2,2,1,2,> 10 years,Academic medical or research center,The AI prediction matched the clinical diagnosis in most of the cases.,No,,,0,1,1,1,1
xai,AngelmanSlide92,R_GTQTPTvtpbmXp1S,Angelman syndrome,Angelman syndrome,22q11.2 deletion syndrome,1,Angelman syndrome,1,1,1,1,5 to 10 years,Community based hospital, saliency maps has no clear benefits to me,Yes,,,0,1,1,1,0
xai,AngelmanSlide92,R_GSe6EPLpyzeijL1,Angelman syndrome,Angelman syndrome,Angelman syndrome,1,Angelman syndrome,2,0,0,2,> 10 years,Molecular diagnostic company,Great exercise on how much more accurate facial analysis technology is than an experience clinician (me),Yes,,I am struggling with sliency maps,1,1,1,0,1
xai,AngelmanSlide92,R_G2b6bfhruev4XW2,Angelman syndrome,Angelman syndrome,Angelman syndrome,1,Angelman syndrome,2,-1,-2,2,> 10 years,Academic medical or research center,I did not find the saliency or region relevance scores helpful,No,,,1,1,1,0,1
xai,NSSlide103,R_GKxvJBdQPZkFSS6,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,-2,-2,-2,> 10 years,Academic medical or research center,I did not find the saliency maps or rgional scores helpful. The gestalt is what is important. I don't know how the AI does with ethnicity,Yes,,This is a weather map,1,1,1,0,0
xai,NSSlide103,R_Gm8fDfOiDph2SF7,Noonan syndrome,Noonan syndrome,Noonan syndrome,1,Noonan syndrome,2,1,0,2,5 to 10 years,Academic medical or research center,When my decision was congruent with the AI tool it increased my confidence but when not it decreased my confidence on a diagnosis. The feature of the siliency and prediction were good but not the tool that weighted the facial regions. I found that angelman syndrome was the hardest for me to diagnose and I was not very sure of the AI tools confidence. I hope I can get the answers and learn from this.  ,Yes,"22q11DS,Kabuki syndrome,Noonan syndrome",,1,1,1,0,1
xai,NSSlide103,R_GPKx45OEk8gYHw5,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,-2,-2,0,> 10 years,Academic medical or research center,"Did not consider AI prediction.  Some cases harder than others due to smiling child or at different angle.  I had little use of the saliency/region relevance scores in decision, unless they region scores are consistent enough to be listed at common criteria.",Yes,"22q11DS,Kabuki syndrome","Ala nasi for 22q, lateral eversion of eyelids for Kabuki.  Could pretend to see periorbital fullness on Williams but not really.  Nothing useful on Angelman, Noonan or unaffected",1,1,1,0,0
xai,NSSlide103,R_GZ3LZStirE5GQBb,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,2,2,2,< 1 year,Academic medical or research center,Using pictures is more challenging that examining a patient in the clinic. I feel some pictures mixed different features of the conditions which was confusing. I feel that AI is still developing. A prior study by Dr. Solomon showed that Geneticist perform better than AI for dysmorphology.,No,,,1,1,1,0,0
xai,NSSlide103,R_Gb31EGbfo0tfhDp,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,-2,-2,2,> 10 years,Academic medical or research center,I did not find the map and region scores at all helpful. ,Yes,"Kabuki syndrome,Williams syndrome","eyebrows, nose, eyes",1,1,1,0,0
xai,NSSlide103,R_GQhqyksHxIl30sk,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,1,0,0,> 10 years,Academic medical or research center,not sure how to use this tool,Yes,,not sure,1,1,1,0,0
xai,NSSlide103,R_GCsJa0KJ770qP4Z,Noonan syndrome,Noonan syndrome,Noonan syndrome,1,Noonan syndrome,1,1,1,1,5 to 10 years,Academic medical or research center,,,,,1,1,1,0,0
xai,NSSlide103,R_GE5bfiKBLCe9di7,Noonan syndrome,Noonan syndrome,Noonan syndrome,1,Noonan syndrome,2,2,2,2,> 10 years,Academic medical or research center,,No,,,1,1,1,0,1
xai,NSSlide103,R_GGrm1vliCilYvFG,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,-2,-2,-2,> 10 years,Academic medical or research center,My first thought is I hope I don't mess up your survey by being a poor research participant I really did not understand the AI diagrams and pictures either I recognize the condition immediately stage with that diagnosis or if the AI tool disagreed I reduced my confidence level and if this was the real world it would make me pause and reconsider am I really sure this is the diagnosis which as for the various boxes and diagrams they meant nothing to me,Yes,,,1,1,1,0,0
xai,NSSlide103,R_GM560ttQFtofeYK,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,2,2,2,> 10 years,Academic medical or research center,The AI prediction matched the clinical diagnosis in most of the cases.,No,,,1,1,1,0,0
xai,NSSlide103,R_GTQTPTvtpbmXp1S,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,0,0,2,5 to 10 years,Community based hospital, saliency maps has no clear benefits to me,Yes,,,1,1,1,0,0
xai,NSSlide103,R_GSe6EPLpyzeijL1,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,0,0,2,> 10 years,Molecular diagnostic company,Great exercise on how much more accurate facial analysis technology is than an experience clinician (me),Yes,,I am struggling with sliency maps,1,1,1,0,0
xai,NSSlide103,R_G2b6bfhruev4XW2,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,-2,-2,2,> 10 years,Academic medical or research center,I did not find the saliency or region relevance scores helpful,No,,,1,1,1,0,0
xai,UnaffectedSlide204,R_GKxvJBdQPZkFSS6,Unaffected,Unaffected,Unaffected,2,Unaffected,2,-2,-2,-2,> 10 years,Academic medical or research center,I did not find the saliency maps or rgional scores helpful. The gestalt is what is important. I don't know how the AI does with ethnicity,Yes,,This is a weather map,1,1,1,0,0
xai,UnaffectedSlide204,R_Gm8fDfOiDph2SF7,Unaffected,Unaffected,Unaffected,-2,Unaffected,0,1,-2,1,5 to 10 years,Academic medical or research center,When my decision was congruent with the AI tool it increased my confidence but when not it decreased my confidence on a diagnosis. The feature of the siliency and prediction were good but not the tool that weighted the facial regions. I found that angelman syndrome was the hardest for me to diagnose and I was not very sure of the AI tools confidence. I hope I can get the answers and learn from this.  ,Yes,"22q11DS,Kabuki syndrome,Noonan syndrome",,1,1,1,0,2
xai,UnaffectedSlide204,R_GPKx45OEk8gYHw5,Unaffected,Unaffected,Unaffected,1,Unaffected,1,-1,-2,0,> 10 years,Academic medical or research center,"Did not consider AI prediction.  Some cases harder than others due to smiling child or at different angle.  I had little use of the saliency/region relevance scores in decision, unless they region scores are consistent enough to be listed at common criteria.",Yes,"22q11DS,Kabuki syndrome","Ala nasi for 22q, lateral eversion of eyelids for Kabuki.  Could pretend to see periorbital fullness on Williams but not really.  Nothing useful on Angelman, Noonan or unaffected",1,1,1,0,0
xai,UnaffectedSlide204,R_GZ3LZStirE5GQBb,Unaffected,Unaffected,Unaffected,2,Unaffected,2,1,1,1,< 1 year,Academic medical or research center,Using pictures is more challenging that examining a patient in the clinic. I feel some pictures mixed different features of the conditions which was confusing. I feel that AI is still developing. A prior study by Dr. Solomon showed that Geneticist perform better than AI for dysmorphology.,No,,,1,1,1,0,0
xai,UnaffectedSlide204,R_Gb31EGbfo0tfhDp,Unaffected,Unaffected,Unaffected,1,Unaffected,2,-2,-2,2,> 10 years,Academic medical or research center,I did not find the map and region scores at all helpful. ,Yes,"Kabuki syndrome,Williams syndrome","eyebrows, nose, eyes",1,1,1,0,1
xai,UnaffectedSlide204,R_GQhqyksHxIl30sk,Unaffected,Unaffected,Unaffected,2,Unaffected,1,0,0,0,> 10 years,Academic medical or research center,not sure how to use this tool,Yes,,not sure,1,1,1,0,-1
xai,UnaffectedSlide204,R_GCsJa0KJ770qP4Z,Unaffected,Unaffected,Unaffected,1,Unaffected,1,1,1,1,5 to 10 years,Academic medical or research center,,,,,1,1,1,0,0
xai,UnaffectedSlide204,R_GE5bfiKBLCe9di7,Unaffected,Unaffected,22q11.2 deletion syndrome,-2,Unaffected,2,2,2,2,> 10 years,Academic medical or research center,,No,,,0,1,1,1,4
xai,UnaffectedSlide204,R_GGrm1vliCilYvFG,Unaffected,Unaffected,Kabuki syndrome,2,Kabuki syndrome,0,0,0,0,> 10 years,Academic medical or research center,My first thought is I hope I don't mess up your survey by being a poor research participant I really did not understand the AI diagrams and pictures either I recognize the condition immediately stage with that diagnosis or if the AI tool disagreed I reduced my confidence level and if this was the real world it would make me pause and reconsider am I really sure this is the diagnosis which as for the various boxes and diagrams they meant nothing to me,Yes,,,0,0,1,0,-2
xai,UnaffectedSlide204,R_GM560ttQFtofeYK,Unaffected,Unaffected,Unaffected,1,Unaffected,1,1,1,2,> 10 years,Academic medical or research center,The AI prediction matched the clinical diagnosis in most of the cases.,No,,,1,1,1,0,0
xai,UnaffectedSlide204,R_GTQTPTvtpbmXp1S,Unaffected,Unaffected,Unaffected,1,Unaffected,1,0,0,2,5 to 10 years,Community based hospital, saliency maps has no clear benefits to me,Yes,,,1,1,1,0,0
xai,UnaffectedSlide204,R_GSe6EPLpyzeijL1,Unaffected,Unaffected,22q11.2 deletion syndrome,1,Unaffected,1,0,1,1,> 10 years,Molecular diagnostic company,Great exercise on how much more accurate facial analysis technology is than an experience clinician (me),Yes,,I am struggling with sliency maps,0,1,1,1,0
xai,UnaffectedSlide204,R_G2b6bfhruev4XW2,Unaffected,Unaffected,Unaffected,0,Unaffected,2,-2,-2,2,> 10 years,Academic medical or research center,I did not find the saliency or region relevance scores helpful,No,,,1,1,1,0,2
xai,UnaffectedSlide237,R_GKxvJBdQPZkFSS6,Unaffected,Angelman syndrome,Angelman syndrome,1,Angelman syndrome,2,-2,-2,-2,> 10 years,Academic medical or research center,I did not find the saliency maps or rgional scores helpful. The gestalt is what is important. I don't know how the AI does with ethnicity,Yes,,This is a weather map,0,0,0,0,1
xai,UnaffectedSlide237,R_Gm8fDfOiDph2SF7,Unaffected,Angelman syndrome,Unaffected,-1,Unaffected,-1,0,0,0,5 to 10 years,Academic medical or research center,When my decision was congruent with the AI tool it increased my confidence but when not it decreased my confidence on a diagnosis. The feature of the siliency and prediction were good but not the tool that weighted the facial regions. I found that angelman syndrome was the hardest for me to diagnose and I was not very sure of the AI tools confidence. I hope I can get the answers and learn from this.  ,Yes,"22q11DS,Kabuki syndrome,Noonan syndrome",,1,1,0,0,0
xai,UnaffectedSlide237,R_GPKx45OEk8gYHw5,Unaffected,Angelman syndrome,Unaffected,2,Unaffected,1,-2,-1,-2,> 10 years,Academic medical or research center,"Did not consider AI prediction.  Some cases harder than others due to smiling child or at different angle.  I had little use of the saliency/region relevance scores in decision, unless they region scores are consistent enough to be listed at common criteria.",Yes,"22q11DS,Kabuki syndrome","Ala nasi for 22q, lateral eversion of eyelids for Kabuki.  Could pretend to see periorbital fullness on Williams but not really.  Nothing useful on Angelman, Noonan or unaffected",1,1,0,0,-1
xai,UnaffectedSlide237,R_GZ3LZStirE5GQBb,Unaffected,Angelman syndrome,Williams syndrome,2,Williams syndrome,2,-1,-1,-1,< 1 year,Academic medical or research center,Using pictures is more challenging that examining a patient in the clinic. I feel some pictures mixed different features of the conditions which was confusing. I feel that AI is still developing. A prior study by Dr. Solomon showed that Geneticist perform better than AI for dysmorphology.,No,,,0,0,0,0,0
xai,UnaffectedSlide237,R_Gb31EGbfo0tfhDp,Unaffected,Angelman syndrome,Unaffected,1,Angelman syndrome,2,-2,-2,2,> 10 years,Academic medical or research center,I did not find the map and region scores at all helpful. ,Yes,"Kabuki syndrome,Williams syndrome","eyebrows, nose, eyes",1,0,0,-1,1
xai,UnaffectedSlide237,R_GQhqyksHxIl30sk,Unaffected,Angelman syndrome,22q11.2 deletion syndrome,1,Angelman syndrome,0,0,0,0,> 10 years,Academic medical or research center,not sure how to use this tool,Yes,,not sure,0,0,0,0,-1
xai,UnaffectedSlide237,R_GCsJa0KJ770qP4Z,Unaffected,Angelman syndrome,Williams syndrome,-1,Angelman syndrome,1,1,1,1,5 to 10 years,Academic medical or research center,,,,,0,0,0,0,2
xai,UnaffectedSlide237,R_GE5bfiKBLCe9di7,Unaffected,Angelman syndrome,Williams syndrome,-1,Angelman syndrome,1,2,2,2,> 10 years,Academic medical or research center,,No,,,0,0,0,0,2
xai,UnaffectedSlide237,R_GGrm1vliCilYvFG,Unaffected,Angelman syndrome,Williams syndrome,2,Williams syndrome,0,0,0,0,> 10 years,Academic medical or research center,My first thought is I hope I don't mess up your survey by being a poor research participant I really did not understand the AI diagrams and pictures either I recognize the condition immediately stage with that diagnosis or if the AI tool disagreed I reduced my confidence level and if this was the real world it would make me pause and reconsider am I really sure this is the diagnosis which as for the various boxes and diagrams they meant nothing to me,Yes,,,0,0,0,0,-2
